description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,brand,CLASIFICACION
Cereal Capitán Crunch Original Caja 360 g,S/ 39.90,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,360.0,g,Cereal Capitán Crunch Original Caja,39.9,wong,,AVENA ENVASADA
Café Instantáneo Altomayo Gourmet 190g,S/ 40.90,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,190.0,g,Café Instantáneo Altomayo Gourmet,40.9,metro,,AVENA ENVASADA
Café Instantáneo Nescafé Descafeinado 170g,S/ 41.10,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,170.0,g,Café Instantáneo Nescafé Descafeinado,41.1,metro,,AVENA ENVASADA
Café Instantáneo Nescafé Gold 200g,S/ 43.90,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,200.0,g,Café Instantáneo Nescafé Gold,43.9,metro,,AVENA ENVASADA
Café Molido Britt Espresso Bolsa 250 g,S/ 44.90,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,250.0,g,Café Molido Britt Espresso Bolsa,44.9,metro,,AVENA ENVASADA
Café Molido Britt Pachamama 250g,S/ 44.90,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,250.0,g,Café Molido Britt Pachamama,44.9,metro,,AVENA ENVASADA
Café Molido Britt Valle Sagrado 250g,S/ 44.90,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,250.0,g,Café Molido Britt Valle Sagrado,44.9,metro,,AVENA ENVASADA
Café Molido Britt Cumbre Sagrada 250g,S/ 44.90,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,250.0,g,Café Molido Britt Cumbre Sagrada,44.9,metro,,AVENA ENVASADA
Café Molido Cafetal Selecto 900g,S/ 46.50,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,900.0,g,Café Molido Cafetal Selecto,46.5,metro,,AVENA ENVASADA
Café Instantáneo Altomayo Clásico 450g,S/ 64.60,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,450.0,g,Café Instantáneo Altomayo Clásico,64.6,metro,,AVENA ENVASADA
Avena GRANO DE ORO Bolsa 10kg,S/ 69.40,vega,AVENA ENVASADA,2024-12-05 11:41:29.179161,10.0,kg,Avena GRANO DE ORO Bolsa,69.4,vega,Grano De Oro,AVENA ENVASADA
Café Instantáneo Altomayo Gourmet 450g,S/ 78.90,metro,AVENA ENVASADA,2024-12-05 15:09:00.019098,450.0,g,Café Instantáneo Altomayo Gourmet,78.9,metro,,AVENA ENVASADA
Gel de Baño Protector Avena Piel Sensible ISDIN Frasco 750 ml,S/ 79.90,wong,AVENA ENVASADA,2024-12-05 17:36:09.719595,750.0,ml,Gel de Baño Protector Avena Piel Sensible ISDIN Frasco,79.9,wong,,AVENA ENVASADA
Avena 3 OSITOS Clásica Económica Bolsa 100g Paquete 24u,,vega,AVENA ENVASADA,2024-12-05 11:41:29.179161,100.0,g,Avena 3 OSITOS Clásica Económica Bolsa  Paquete 24u,,vega,3 Ositos,AVENA ENVASADA
Avena 3 OSITOS Clásica Económica Bolsa 100g x3u,,vega,AVENA ENVASADA,2024-12-05 11:41:29.179161,100.0,g,Avena 3 OSITOS Clásica Económica Bolsa  x3u,,vega,3 Ositos,AVENA ENVASADA
